subject,action,spot,state,year,page,url
train,crash,crossing,SOUTH CAROLINA,2018,4,"['https://www.theguardian.com/world/2018/jan/04/south-africa-train-crash-leaves-at-least-14-people-dead-and-scores-injured', 'https://www.reviewjournal.com/news/nation-and-world/train-collision-in-south-carolina-kills-2-people-injures-more-than-100/', 'https://abcnews.go.com/US/amtrak-cars-separate-boston-bound-acela-train/story?id=52881264', 'https://abcnews.go.com/US/event-data-recorder-reveals-moments-leading-deadly-head/story?id=52845611', 'http://www.naharnet.com/stories/en/241732', 'https://www.charlotteobserver.com/news/local/article175038326.html']"
train,crash,crossing,SOUTH CAROLINA,2019,1,"['https://wach.com/news/local/west-columbia-train-crash-raises-concerns-of-federal-funding', 'https://www.usatoday.com/story/news/nation/2019/09/30/amtrak-crash-ntsb-repot-improper-switching-csx/3824236002/', 'https://www.live5news.com/2019/10/07/crash-involving-train-wheeler-shuts-down-hwy-dorchester-co/', 'https://www.cbsnews.com/news/case-reopened-into-mysterious-deaths-of-s-c-woman-kadie-major-and-daughter-after-48-hours-investigation/', 'https://www.thestate.com/news/local/article231484168.html', 'https://www.cbs42.com/news/national/deadly-2018-amtrak-crash-caused-by-safety-oversights-delays/', 'https://www.nbcphiladelphia.com/news/local/amtrak-engineer-deadly-philadelphia-crash-bostian-charges-dropped/105696/', 'https://www.trains.com/trn/news-reviews/news-wire/23-human-error-inattention-to-safety-risks-led-to-2018-south-carolina-crash/', 'https://www.wsoctv.com/author/wsoctv-com-news-staff/', 'https://wach.com/news/local/breaking-early-morning-crash-involving-truck-and-train']"
train,crash,crossing,SOUTH CAROLINA,2019,2,"['https://thenewswheel.com/crikey-check-out-these-7-alligator-car-accidents/', 'https://www.trains.com/trn/news-reviews/news-wire/14-ns-freight-train-nearly-hits-house-on-georgia-tracks/', 'https://wach.com/news/local/yield-signs-ignored-at-train-crash-site']"
train,crash,crossing,SOUTH CAROLINA,2020,1,"['https://www.redcross.org/local/south-carolina/about-us/news-and-events/news/south-carolina-s-red-cross-needs-more-local-volunteers-for-hurri.html', 'https://www.postandcourier.com/columbia/news/columbia-rail-congestion-fix-gaining-steam-after-decades-of-delays-for-motorists/article_d9b66e6e-236e-11eb-b153-77478eb9f14f.html', 'https://lufkindailynews.com/news/local/diboll-man-transported-to-hospital-after-train-collides-with-vehicle/article_a7af50ae-841b-11ea-8508-eba779a4e5ea.html', 'https://www.redcross.org/local/south-carolina/about-us/news-and-events/news/virtual-opportunities-with-the-red-cross-of-south-carolina.html', 'https://www.fox23.com/news/trending/border-patrol-finds-nearly-4-million-in-meth-cocaine-hidden-inside-shipment-of-boulders/article_2fbec466-3e2b-531f-8328-097ec0d1783e.html']"
train,crash,crossing,SOUTH CAROLINA,2021,1,"['https://www.thestate.com/news/charleston/article255687136.html', 'https://abcnews.go.com/US/dead-hospitalized-amtrak-train-collides-car-south-carolina/story?id=80875398', 'https://www.counton2.com/news/latest-news/family-member-of-remount-road-deadly-train-crash-speaks-out-calls-for-safety-improvements/', 'https://abc17news.com/news/national-world/cnn-national/2021/10/30/amtrak-train-strikes-vehicle-at-south-carolina-railroad-crossing-killing-three/', 'https://www.live5news.com/2021/06/17/man-wheelchair-hit-by-train-dorchester-co/', 'https://www.wrdw.com/2021/04/23/truck-driver-found-at-fault-in-harlem-train-crash/', 'https://www.postandcourier.com/news/investigation-continues-in-north-charleston-amtrak-versus-vehicle-collision-that-killed-3/article_359330d0-3978-11ec-b8f3-b7f228972fd0.html', 'https://www.reuters.com/world/us/deadly-us-passenger-train-crashes-recent-years-2021-09-26/', 'https://www.charlotteobserver.com/news/state/south-carolina/article255412151.html', 'https://dallasexpress.com/city/amtrak-train-crashes-into-stopped-semi-truck-hauling-cars/']"
train,crash,crossing,SOUTH CAROLINA,2021,2,"['https://www.axios.com/2021/09/26/amtrak-train-derails-in-montana-injuries-reported', 'https://www.kdrv.com/news/osp-trooper-still-hospitalized-with-unknown-prognosis-after-st-helens-crash/article_7848eb39-e182-524f-9200-e659339505f2.html', 'https://www.npr.org/2021/05/13/996523535/university-of-south-carolina-president-resigns-after-plagiarizing-commencement-s', 'https://www.qcnews.com/news/local-news/very-tragic-2-brothers-killed-by-cats-train-in-charlotte-while-conducting-memorial-for-brother-struck-last-week/', 'https://www.counton2.com/news/local-news/3-dead-1-hospitalized-after-amtrack-train-collides-with-car/', 'https://www.charlotteobserver.com/news/local/article253221163.html']"
train,crash,crossing,SOUTH CAROLINA,2022,1,"['https://wpde.com/news/local/4-dead-following-serious-crash-involving-train-and-car-in-downtown-florence-south-carolina-east-nb-baroody-north-dargan-streets', 'https://abcnews4.com/news/local/i-fear-for-my-life-locals-want-less-passive-railroad-crossings-in-charleston-county-wciv-north-charleston', 'https://wach.com/news/local/richland-county-family-devastated-after-fatal-train-collision', 'https://www.thestate.com/news/state/south-carolina/article266841861.html', 'https://www.wjcl.com/article/hardeeville-train-crash/41805214', 'https://www.wbtw.com/news/state-regional-news/tow-truck-driver-killed-in-crash-with-train-in-south-carolina/', 'https://www.wsoctv.com/news/local/parked-trains-cause-pains-chester-county-community/NKPBU5LKHFGBPHGJLGIQ3VAGW4/', 'https://www.wsav.com/news/local-news/south-carolina-news/police-and-state-organizations-educate-drivers-about-railroad-crossing-safety/', 'https://www.wspa.com/news/local-news/road-closed-in-simpsonville-following-train-derailment/', 'https://myfox8.com/news/north-carolina/piedmont-triad/train-hits-empty-trailer-in-jamestown-after-driver-failed-to-yield-at-crossing-troopers-say/']"
train,crash,crossing,SOUTH CAROLINA,2022,2,"['https://www.counton2.com/news/local-news/family-of-woman-killed-in-october-train-vs-car-crash-files-wrongful-death-lawsuit/', 'https://www.12newsnow.com/article/news/local/train-strikes-semi-trailer-along-us-hwy-90/502-509dbe1b-c4c6-465c-a1a5-16e151382d7b', 'https://fox8.com/news/train-and-car-crash-in-mentor/', 'https://www.redcross.org/local/florida/south-florida/about-us/news-and-events/news/the-need-for-shelter-volunteers.html', 'https://www.wcnc.com/article/traffic/south-charlotte-school-bus-crash-sharonbrook-drive/275-fd4f4e05-bc83-4ec3-8c35-a67f308e1b22', 'https://wpde.com/news/local/florence-crash-train-suv-four-killed-east-nb-baroody-north-dargan-streets-police-report-new-information-south-carolina', 'https://www.weareiowa.com/article/travel/ottumwa-iowa-railroad-merger-canadian-pacific-kansas-city-southern-updates/524-aa62df15-7e95-4635-b385-de375afd2a35', 'https://wach.com/news/local/railroad-removal-project-addressing-safety-concerns-for-the-midlands', 'https://abcnews4.com/news/local/coroner-identifies-52-year-old-victim-of-collision-with-train-tuesday-wciv-hollywood-charleston-county-sheriffs-office', 'https://www.fox23.com/news/trending/8-billion-and-counting-world-population-to-cross-milestone/article_5e5e8816-4fac-595e-9504-1b8068b14cea.html']"
train,crash,crossing,SOUTH CAROLINA,2023,1,"['https://www.islandpacket.com/news/local/traffic/article279562814.html', 'https://www.live5news.com/2023/12/05/coroner-ids-victim-deadly-crash-involving-train-vehicle/', 'https://www.foxcarolina.com/2023/04/03/crews-responding-scene-after-train-crash/', 'https://www.counton2.com/news/local-news/dorchester-county-news/train-vs-vehicle-crash-shuts-down-portion-of-highway-78/', 'https://abcnews4.com/news/local/train-vs-vehicle-crash-on-highway-78', 'https://www.wsoctv.com/news/local/one-dead-after-amtrak-train-strikes-suv-south-carolina/CZS3QMZHFJCTZNGULUS2LUBH74/', 'https://www.thestate.com/news/traffic/article283000783.html', 'https://www.wjbf.com/csra-news/18-years-later-remembering-granitevilles-deadly-train-wreck/', 'https://wpde.com/news/local/train-derailment-lake-city-18-wheeler-wreck-debris-fairview-street-police-south-carolina-1-26-23', 'https://www.wmbfnews.com/2023/01/12/lake-city-train-derailment-strands-amtrak-passengers-12-hours/']"
train,crash,crossing,SOUTH CAROLINA,2023,2,"['https://greenvillejournal.com/news/reign-of-trains-railroads-keep-upstate-and-south-carolina-economy-on-track/', 'https://www.pbs.org/newshour/nation/ohio-derailment-that-released-toxic-chemicals-raises-railroad-safety-questions', 'https://www.wcnc.com/article/traffic/wingate-railroad-crossing-train-changes-improvements/275-16768031-5db3-42d4-9f30-629f53952b06', 'https://www.wyff4.com/article/pedestrian-hit-killed-by-train-greenville/44998372', 'https://www.charlotteobserver.com/news/local/crime/article283042613.html', 'https://abcnews4.com/news/local/fatal-collision-1-confirmed-dead-after-amtrak-train-strikes-suv-in-goose-creek-medway-road-south-carolina-sc-wciv-abc-news-4-collision', 'https://www.foxcarolina.com/2023/12/15/officers-investigating-after-train-vehicle-collide-greer/', 'https://www.live5news.com/2023/09/20/crews-respond-early-morning-train-derailment-yemassee/', 'https://www.wyff4.com/article/man-struck-killed-train-greer-identified-coroner/42419294', 'https://www.wsoctv.com/news/local/understanding-train-derailments-how-they-happen-next-steps-prevention/CILXQK72Z5HOFLIE66I5W6BSPI/']"
train,crash,crossing,SOUTH CAROLINA,2023,3,"['https://www.thestate.com/news/local/article275717786.html', 'https://www.thestate.com/news/local/article270861562.html', 'https://www.qcnews.com/news/u-s/north-carolina/mecklenburg-county/matthews/matthews-train-wreck-causes-quite-a-scene-as-investigation-continues/', 'https://wpde.com/news/local/woman-hit-by-train-tracks-airlifted-victim-main-fourth-street-crossing-pembroke-community-robeson-county-hospitalized-unknown-condition-crash-south-carolina-july-29-2023', 'https://www.propublica.org/article/trains-crossing-blocked-kids-norfolk-southern', 'https://wach.com/news/local/newberry-county-coroner-identifies-man-killed-in-train-accident', 'https://theintercept.com/2023/02/23/east-palestine-norfolk-southern/', 'https://www.wyff4.com/article/sc-stopped-trains-blocking-railroad-crossings-days/43581864', 'https://www.koco.com/article/oklahoma-moore-girl-hit-killed-train-heartland-flyer-icelee-prestel/45560725', 'https://1079ishot.com/train-crash-18-wheeler-verot-school-road/']"
train,crash,crossing,SOUTH CAROLINA,2023,4,"['https://thenationaldesk.com/news/nation-world/police-woman-drove-around-railroad-crossings-arms-killing-her-passenger-in-nc-rowland-community-robeson-county-gates-down-rowland-police-train-versus-car-fatal-collision', 'https://www.wbtv.com/2023/04/19/union-co-town-takes-next-steps-toward-railroad-crossing-fix/', 'https://www.nytimes.com/2023/01/11/us/amtrak-delayed-va-fl.html', 'https://www.wbir.com/article/sports/local-sports/vols-train-crash-1965-tennessee-coaches/51-4e82adce-10ce-4ca5-abbd-3a9183b7eef7', 'https://wpde.com/news/local/amtrak-auto-train-passengers-stuck-derailment-lake-city-south-carolina-food-pets-florida-virginia-1-10-23', 'https://www.charlotteobserver.com/news/state/north-carolina/article274690471.html', 'https://roanoke.com/news/local/train-wreck-readiness-part-of-downtown-roanoke-evacuation-planning/article_cf639d32-b3b4-11ed-a559-e7f61ff26555.html', 'https://www.wkyt.com/2023/05/08/rail-profits-soar-blocked-crossings-force-kids-crawl-under-trains-get-school/', 'https://www.koco.com/article/oklahoma-moore-family-grieves-daughter-killed-amtrak-train/45563730', 'https://1079ishot.com/bnsf-releases-statement-on-new-iberia-train-derailment/']"
train,crash,crossing,SOUTH CAROLINA,2023,5,"['https://www.qcnews.com/news/u-s/north-carolina/union-county/video-train-annihilates-truck-stuck-on-tracks-in-wingate/', 'https://kgab.com/1-killed-3-injured-in-i-25-crash-near-douglas/', 'https://whyy.org/articles/upper-makefield-bucks-county-flooding-vigil-mattie-conrad-shiels-washington-crossing/', 'https://lawandcrime.com/live-trials/live-trials-current/alex-murdaugh/says-it-all-experts-react-to-buster-murdaughs-facepalm-during-fathers-testimony-in-double-murder-trial/', 'https://www.grunge.com/1218620/the-murdaugh-family-patriarch-randolph-murdaugh-sr-died-under-suspicious-circumstances/']"
train,crash,crossing,SOUTH CAROLINA,2024,1,"['https://www.live5news.com/2024/09/12/like-bomb-going-off-train-crashes-into-semitruck-hauling-military-vehicle/', 'https://www.wcnc.com/article/news/local/train-hits-tank-truck-south-carolina/275-8dc7d4b1-9780-46d2-a8b0-1e0692c772f4', 'https://www.wjcl.com/article/goose-creek-south-carolina-train-crash/62177828', 'https://www.usatoday.com/story/news/nation/2024/09/13/train-hits-howitzer-video/75204319007/', 'https://abcnews4.com/news/local/south-carolina-operation-lifesaver-pushes-rail-safety-education-after-recent-collision-in-dorchester-county-wciv-news-4', 'https://abc7chicago.com/post/dramatic-video-shows-train-plow-semi-carrying-tank-goose-creek-south-carolina/15296471/', 'https://www.livenowfox.com/news/watch-train-slams-semi-carrying-military-tank-south-carolina', 'https://www.foxnews.com/us/train-collides-military-mobile-artillery-vehicle-being-hauled-semi-truck', 'https://www.foxcarolina.com/2024/03/07/train-hits-transfer-truck-railroad-crossing-greer/', 'https://www.wyff4.com/article/video-train-tractor-trailer-south-carolina-tracks/60127166']"
train,crash,crossing,SOUTH CAROLINA,2024,2,"['https://www.counton2.com/news/local-news/train-collides-with-truck-carrying-military-tank-in-goose-creek/', 'https://www.newsnationnow.com/us-news/southeast/train-collides-truck-military-vehicle/', 'https://bulgarianmilitary.com/2024/09/13/train-smashed-the-m109a7-spg-rear-in-a-side-collision-in-us/', 'https://www.constructionequipment.com/earthmoving/news/55139359/freight-train-hits-excavator-in-sc', 'https://www.equipmentworld.com/construction-equipment/heavy-equipment/excavators/article/15683726/train-crashes-into-excavator-stuck-at-sc-railroad-crossing', 'https://www.postandcourier.com/news/goose-creek-train-crash-artillery/article_8f4f958a-7135-11ef-9924-f301fc370b0b.html', 'https://www.wfaa.com/video/news/train-crashes-into-trailer-carrying-tank-in-south-carolina/287-7f973c9a-9388-455a-9cdd-7b037d3b65ca', 'https://cdllife.com/2024/semi-truck-hauling-military-vehicle-hit-by-train-south-carolina-cops-say/', 'https://www.live5news.com/2024/01/12/highway-patrol-investigating-crash-involving-train-vehicle-near-kingstree/', 'https://www.thestate.com/news/local/article283720613.html']"
train,crash,crossing,SOUTH CAROLINA,2024,3,"['https://www.foxnews.com/video/6361898267112', 'https://www.postandcourier.com/news/fatal-train-crash-fatal-dorchester-county/article_49ac4972-a7e8-11ee-a7d8-93bc7321195e.html', 'https://www.thestate.com/news/traffic/article288504132.html', 'https://knewz.com/pictured-wild-moment-freight-train-crashes-into-18-wheeler-truck-carrying-a-military-army-tank/', 'https://www.wspa.com/news/local-news/second-person-hit-killed-by-train-days-later-in-gaffney/', 'https://taskandpurpose.com/tech-tactics/paladin-artillery-train-collision/', 'https://myfox8.com/news/north-carolina/greensboro/crash-with-serious-injuries-shuts-down-hilltop-road-near-train-tracks-in-greensboro/', 'https://themorningnews.com/news/2024/09/13/video-freight-train-in-south-carolina-collides-with-military-vehicle/', 'https://www.realcleardefense.com/2024/09/16/army_m109_paladin_mostly_survives_getting_plowed_by_a_train_1058565.html', 'https://abcnews4.com/news/local/train-collides-with-unoccupied-car-at-stephanie-drive-no-injuries-reported-gcfd-city-of-goose-creek-fire-department-hollywood-crossing-south-carolina-sc-wciv']"
train,crash,crossing,SOUTH CAROLINA,2024,4,"['https://www.wcnc.com/video/news/local/train-hits-tank-truck-south-carolina/275-d45c170f-7c89-42df-aceb-f14a6b12f16b', 'https://www.wcnc.com/article/news/local/pedestrian-train-south-charlotte-investigation/275-dab36c89-c203-4211-bea4-b1e6328fa758', 'https://www.washingtontimes.com/news/2024/sep/13/truck-hauling-m109-howitzer-to-military-base-struc/', 'https://www.the-sun.com/news/12455104/moment-freight-train-smashes-truck-military-tank/', 'https://www.wric.com/news/local-news/csx-train-hits-tractor-trailer-in-greensville-county-railroad-crossing/', 'https://tasteofcountry.com/train-collides-military-tank-video/', 'https://www.wyff4.com/article/person-lying-tracks-hit-killed-train-sc/60763086', 'https://www.wpde.com/news/local/see-tracks-think-train-initiative-emphasizes-safety-across-south-carolina-railroads-train-crashes-palmetto-state-wciv-abc-news-4-2024', 'https://www.wyff4.com/article/south-carolina-man-hit-killed-train/60787984', 'https://www.foxcarolina.com/2024/07/29/teen-accused-causing-train-derail-then-filmed-derailment-investigators-say/']"
train,crash,crossing,SOUTH CAROLINA,2024,5,"['https://www.foxcarolina.com/2024/07/29/teen-accused-causing-train-derail-then-filmed-derailment-investigators-say/', 'https://fox4kc.com/news/deadly-crash-between-train-vehicle-investigated-in-south-kansas-city/', 'https://wbznewsradio.iheart.com/content/2024-09-13-watch-freight-train-slams-into-truck-carrying-tank-that-was-stuck-on-track/', 'https://www.trains.com/trn/news-reviews/news-wire/csx-train-collides-with-truck-hauling-military-equipment-in-south-carolina/', 'https://www.redcross.org/local/south-carolina/about-us/news-and-events/news/volunteer-spotlight--fran-marchette--red-cross-disaster-duty-off.html', 'https://www.wjbf.com/csra-news/new-information-on-the-bicyclist-hit-and-killed-by-a-train-on-baston-road/', 'https://kezj.com/canyon-county-train-collision-fatalities/', 'https://www.wistv.com/2024/07/07/boy-loses-legs-ga-train-accident-outlook-is-not-highly-positive/', 'https://countryherald.com/news/lake-county-in-train-pedestrian-accident-claims-life-of-local-resident/', 'http://www.msn.com/en-us/autos/news/train-collides-with-semi-truck-hauling-military-vehicle/vi-AA1qx76D']"
